"barcodes" "embedding" "cluster" "membership_prob" "outlier_scores"
"TCGA-DK-AA6S-01A-21R-A39I-07" "AA6S" 13.603857872308 4 0.465736256929183 0.341554154120233
"TCGA-DK-AA77-01A-11R-A39I-07" "AA77" -8.76785839470102 1 0.483398485643169 0.167933585518705
"TCGA-GC-A3RD-01A-12R-A22U-07" "A3RD" -3.36607725268809 2 0.383121644723124 0.112555573497615
"TCGA-BT-A42C-01A-11R-A23N-07" "A42C" -7.96497153039453 1 0.460010306224119 0.203972270728372
"TCGA-HQ-A2OE-01A-11R-A206-07" "A2OE" -9.81751636530504 1 0.527634082988642 0.0900131565670076
"TCGA-4Z-AA7M-01A-11R-A39I-07" "AA7M" -1.24272603027803 0 0 0.691300929993779
"TCGA-GU-A766-01A-11R-A32O-07" "A766" -8.8618517548374 1 0.462204928716616 0.200723857991636
"TCGA-CF-A47X-01A-31R-A23W-07" "A47X" -11.479402409411 0 0 0.656086794089003
"TCGA-FD-A6TE-01A-12R-A33J-07" "A6TE" -10.5423556641006 1 0.271400578188835 0.410036905192739
"TCGA-BT-A3PJ-01A-21R-A220-07" "A3PJ" 0.34762533657749 0 0 0.671967424323659
"TCGA-DK-AA6R-01A-11R-A42T-07" "AA6R" -1.55517486404088 0 0 0.665435198016466
"TCGA-G2-A2EF-01A-12R-A18C-07" "A2EF" -5.61222627035756 0 0 0.585601544378031
"TCGA-CF-A5U8-01A-11R-A28M-07" "A5U8" -10.6115543137249 1 0.250920633294094 0.426166586784045
"TCGA-ZF-AA4V-01A-11R-A38B-07" "AA4V" 9.51537945873718 4 0.398574088948132 0.415083827010545
"TCGA-DK-A3WW-01A-22R-A23N-07" "A3WW" -3.80932995320575 2 0.352009250880659 0.155165009740597
"TCGA-DK-A1AD-01A-11R-A13Y-07" "A1AD" 2.04963861172972 0 0 0.701625639379241
"TCGA-BT-A42F-01A-11R-A23W-07" "A42F" -2.94360372697772 2 0.283836099934155 0.235586632934041
"TCGA-ZF-AA5H-01A-11R-A39I-07" "AA5H" 1.55610072591715 0 0 0.60282085817405
"TCGA-DK-A6B1-01A-12R-A30C-07" "A6B1" -6.4606869885948 1 0.218506504979313 0.449967565302489
"TCGA-GU-A764-01A-11R-A352-07" "A764" 5.89724470531379 3 0.313061171147989 0.321112379015938
"TCGA-DK-A6AV-01A-12R-A30C-07" "A6AV" -6.53640412280043 1 0.223861009410792 0.446172947141624
"TCGA-CF-A47W-01A-11R-A23W-07" "A47W" -8.58601045160488 1 0.481977761794396 0.170215604535709
"TCGA-GC-A3RB-01A-12R-A220-07" "A3RB" -7.30521796221302 1 0.448375209496395 0.220762414658579
"TCGA-GD-A2C5-01A-12R-A180-07" "A2C5" 1.90221854601232 0 0 0.670416667624343
"TCGA-2F-A9KQ-01A-11R-A38B-07" "A9KQ" -6.19346432844268 1 0.158081874867353 0.489443501767144
"TCGA-DK-A3X1-01A-12R-A22U-07" "A3X1" 1.83953819436869 0 0 0.655077037416552
"TCGA-ZF-A9R4-01A-11R-A38B-07" "A9R4" -8.92179264123519 1 0.431857662558818 0.243417113214174
"TCGA-GU-A763-01A-11R-A32O-07" "A763" -10.6563617277595 1 0.238392718632401 0.435605750781911
"TCGA-CU-A3KJ-01A-11R-A21D-07" "A3KJ" -3.00985482892255 2 0.331937512264274 0.180547825584571
"TCGA-UY-A9PF-01A-11R-A38B-07" "A9PF" -3.26090344427612 2 0.36865883039787 0.132885221843808
"TCGA-S5-AA26-01A-11R-A38B-07" "AA26" -7.18315713065073 1 0.433321235718311 0.241463070684568
"TCGA-E7-A85H-01A-11R-A352-07" "A85H" -1.4091793736945 0 0 0.688401037951623
"TCGA-KQ-A41P-01A-12R-A33J-07" "A41P" 4.65706417782296 3 0.314161662346343 0.320023040886897
"TCGA-ZF-A9RC-01A-11R-A38B-07" "A9RC" 10.8948705604919 4 0.381504321585395 0.431226838753531
"TCGA-UY-A9PH-01A-11R-A38B-07" "A9PH" 1.43714576807241 0 0 0.573958126402529
"TCGA-XF-AAMY-01A-11R-A42T-07" "AAMY" 11.7422415168311 4 0.525892796718031 0.258008020561679
"TCGA-DK-AA74-01A-11R-A39I-07" "AA74" 14.2130124800656 4 0.580088230926077 0.162243670843088
"TCGA-FD-A6TK-01A-42R-A33J-07" "A6TK" 9.10112266022214 4 0.178255789151296 0.571906029169552
"TCGA-DK-A1A6-01A-11R-A13Y-07" "A1A6" -2.16276018661176 2 0.126455435378402 0.373305861667671
"TCGA-CF-A47S-01A-11R-A23W-07" "A47S" -10.9331638780859 1 0.0850986267987446 0.530171467267062
"TCGA-XF-A9SM-01A-11R-A42T-07" "A9SM" 6.58465607446432 0 0 0.714219518180039
"TCGA-ZF-A9RM-01A-11R-A38B-07" "A9RM" -9.80205208381228 1 0.529569274415255 0.0862697813111653
"TCGA-UY-A8OB-01A-12R-A42T-07" "A8OB" 0.317627415431582 0 0 0.675150442915971
"TCGA-UY-A9PD-01A-11R-A38B-07" "A9PD" 5.5785963580488 3 0.442355053107285 0.163707534911743
"TCGA-LC-A66R-01A-41R-A30C-07" "A66R" -2.89804892958287 2 0.284661554809875 0.234704548732984
"TCGA-GD-A6C6-01A-21R-A31N-07" "A6C6" -10.743316994854 1 0.192143578987505 0.467916874105222
"TCGA-GC-A4ZW-01A-11R-A26T-07" "A4ZW" -9.82729458667173 1 0.518585727594164 0.107116688463836
"TCGA-FD-A62N-01A-11R-A30C-07" "A62N" 11.2694815450933 4 0.570082624770668 0.188806938919417
"TCGA-FD-A6TB-01A-12R-A33J-07" "A6TB" 5.04631392178769 3 0.467522882313567 0.12417970314445
"TCGA-FD-A5BS-01A-21R-A26T-07" "A5BS" 12.0837071829648 4 0.411804993126058 0.40192667717673
"TCGA-CF-A7I0-01A-22R-A352-07" "A7I0" -2.41726701251258 2 0.188179554583567 0.325657217293162
"TCGA-FD-A3B8-01A-31R-A20F-07" "A3B8" 13.7002526389713 4 0.488557749102883 0.312173091659727
"TCGA-4Z-AA89-01A-11R-A39I-07" "AA89" -10.0888386360594 1 0.47483796534129 0.181496868779094
"TCGA-G2-AA3D-01A-11R-A39I-07" "AA3D" -11.5324474171022 0 0 0.669082769129435
"TCGA-G2-A2EJ-01A-11R-A180-07" "A2EJ" -5.52100045540889 0 0 0.581049491037189
"TCGA-FD-A5BY-01A-31R-A28M-07" "A5BY" 5.61187349678151 3 0.424788456184114 0.189247378126002
"TCGA-4Z-AA84-01A-11R-A39I-07" "AA84" 0.0815811363631938 0 0 0.684968968274472
"TCGA-E7-A519-01A-11R-A26T-07" "A519" -9.27063504547565 1 0.493938994133087 0.150602862534048
"TCGA-C4-A0F1-01A-11R-A034-07" "A0F1" -1.7916026472268 0 0 0.601539064751521
"TCGA-DK-A1AA-01A-11R-A13Y-07" "A1AA" -8.05606675527114 1 0.491249929770751 0.15509246107268
"TCGA-GV-A3JW-01A-11R-A20F-07" "A3JW" -6.98749905969242 1 0.389553542679445 0.295848530838837
"TCGA-GC-A3YS-01A-11R-A23N-07" "A3YS" 12.7500994751377 4 0.339081393431748 0.467735151147048
"TCGA-UY-A78L-01A-12R-A33J-07" "A78L" 5.87352855810214 3 0.314777338063753 0.319412078457632
"TCGA-DK-A6B6-01A-11R-A30C-07" "A6B6" -9.34424494077537 1 0.513213899325754 0.1169699192908
"TCGA-C4-A0F6-01A-11R-A10U-07" "A0F6" 5.57090557991011 3 0.447481257531811 0.155948510999572
"TCGA-CF-A47Y-01A-11R-A23W-07" "A47Y" -10.7957619825035 1 0.143613189961051 0.498069371541411
"TCGA-ZF-A9R5-01A-12R-A42T-07" "A9R5" -9.32613045028718 1 0.496451510586497 0.146364692172642
"TCGA-DK-A6B2-01A-11R-A30C-07" "A6B2" 10.2074538864444 4 0.476414920901679 0.328124967130518
"TCGA-UY-A78O-01A-12R-A33J-07" "A78O" -6.49524634951896 1 0.218567531592932 0.449924610065501
"TCGA-ZF-AA4W-01A-12R-A38B-07" "AA4W" -5.32638302361078 0 0 0.602588756700222
"TCGA-CF-A9FF-01A-11R-A38B-07" "A9FF" -3.13004729753123 2 0.346261469269813 0.162592944293863
"TCGA-CF-A8HX-01A-11R-A36F-07" "A8HX" -8.08938948293361 1 0.518298337974847 0.107649394524922
"TCGA-DK-A3IT-01A-31R-A20F-07" "A3IT" 3.62810979811471 0 0 0.710268456024707
"TCGA-2F-A9KT-01A-11R-A38B-07" "A9KT" 2.06242808588708 0 0 0.703311711461599
"TCGA-GV-A3QI-01A-11R-A220-07" "A3QI" -7.87309456698857 1 0.474510839187818 0.18200640123169
"TCGA-DK-A1AF-01A-11R-A13Y-07" "A1AF" 13.5038194817747 4 0.448293643615993 0.362371417043633
"TCGA-DK-A3WY-01A-11R-A22U-07" "A3WY" -12.3246334804546 0 0 0.788462406691332
"TCGA-FD-A3N6-01A-11R-A21D-07" "A3N6" -5.14463364754252 0 0 0.61316087537165
"TCGA-CF-A3MG-01A-11R-A20F-07" "A3MG" -11.8187095119542 0 0 0.725135630853056
"TCGA-XF-AAMR-01A-31R-A42T-07" "AAMR" 2.79268257797631 3 0 0.533645732719081
"TCGA-K4-A6MB-01A-11R-A31N-07" "A6MB" 11.5634715297768 4 0.486569125015262 0.314837187694231
"TCGA-LT-A8JT-01A-11R-A36F-07" "A8JT" -11.4589101964863 0 0 0.65078866962733
"TCGA-K4-A5RH-01A-11R-A30C-07" "A5RH" 12.2576972118072 4 0.348356901503375 0.4601588767828
"TCGA-H4-A2HQ-01A-11R-A180-07" "A2HQ" -7.84688064050987 1 0.473629525827115 0.18337598543699
"TCGA-CF-A8HY-01A-11R-A36F-07" "A8HY" -11.9151045720912 0 0 0.739967535155569
"TCGA-ZF-AA4X-01A-11R-A38B-07" "AA4X" -9.7549853494397 1 0.518609274982692 0.107073012777631
"TCGA-FJ-A3ZF-01A-11R-A23N-07" "A3ZF" -9.54608763777889 1 0.488392107570409 0.159812082403219
"TCGA-DK-AA6T-01A-11R-A39I-07" "AA6T" -6.93336265947176 1 0.422017025150189 0.256298561600033
"TCGA-DK-A2I6-01A-12R-A18C-07" "A2I6" 0.270361905608166 0 0 0.683047330057181
"TCGA-ZF-AA58-01A-12R-A42T-07" "AA58" 9.3956251278549 4 0.331874273048251 0.47347673044394
"TCGA-XF-A8HD-01A-11R-A36F-07" "A8HD" 9.16778030034192 4 0.204971070993745 0.557520827991925
"TCGA-E7-A7PW-01A-11R-A352-07" "A7PW" -9.76187010891751 1 0.524980142262595 0.0950972622198889
"TCGA-K4-A5RJ-01A-11R-A28M-07" "A5RJ" -8.76545674813107 1 0.48117610276986 0.171497743143037
"TCGA-DK-A6B0-01A-11R-A31N-07" "A6B0" -10.2752064136968 1 0.391380054536999 0.293735322066228
"TCGA-KQ-A41S-01A-12R-A33J-07" "A41S" 12.4988349602894 4 0.315284500649282 0.486233709383337
"TCGA-GC-A3OO-01A-11R-A22U-07" "A3OO" 2.02483449980511 0 0 0.696794852573504
"TCGA-G2-A3VY-01A-11R-A22U-07" "A3VY" -9.87699207514584 1 0.472597758917313 0.184973562334363
"TCGA-GV-A3JZ-01A-11R-A21D-07" "A3JZ" 1.92568442978423 0 0 0.675814163393106
"TCGA-E7-A678-01A-11R-A30C-07" "A678" -9.93400490675714 1 0.43749850702899 0.235829993097193
"TCGA-GV-A3JX-01A-11R-A20F-07" "A3JX" -7.28310564705555 1 0.434740537104144 0.239558471848721
"TCGA-SY-A9G5-01A-11R-A38B-07" "A9G5" 14.1318772342489 4 0.625278295611777 0.0612133268248155
"TCGA-XF-A8HB-01A-11R-A36F-07" "A8HB" -10.1413325821259 1 0.449185327142964 0.21961634112448
"TCGA-DK-A3IS-01A-21R-A21D-07" "A3IS" -8.10990161230858 1 0.537279401045732 0.0710446633715153
"TCGA-DK-A1A7-01A-11R-A13Y-07" "A1A7" -7.10329395396793 1 0.46465982343371 0.197058639380359
"TCGA-UY-A9PA-01A-11R-A38B-07" "A9PA" -8.77078300294577 1 0.483848851166577 0.167207569453226
"TCGA-FD-A6TA-01A-12R-A33J-07" "A6TA" 10.3679491712335 4 0.497019435589148 0.300601718793641
"TCGA-4Z-AA83-01A-11R-A39I-07" "AA83" -4.59201430508508 2 0.0748790053029861 0.408244693009356
"TCGA-GC-A3RC-01A-11R-A22U-07" "A3RC" 0.233799063830536 0 0 0.685396862234073
"TCGA-FD-A3NA-01A-11R-A21D-07" "A3NA" 5.81102231076442 3 0.33991024060375 0.293498708861248
"TCGA-FD-A43N-01A-11R-A23W-07" "A43N" 11.1119556848673 4 0.499652659151648 0.296920931701773
"TCGA-GC-A3WC-01A-31R-A22U-07" "A3WC" -3.9438258749498 2 0.335640607419241 0.175980253558507
"TCGA-XF-AAN5-01A-11R-A42T-07" "AAN5" -3.48120182810259 2 0.452720515467482 0
"TCGA-XF-A9T3-01A-11R-A42T-07" "A9T3" 11.2182552740721 4 0.544129680912501 0.228324969843817
"TCGA-ZF-A9RF-01A-11R-A38B-07" "A9RF" -10.6573932581579 1 0.239347253541719 0.43489749853934
"TCGA-MV-A51V-01A-11R-A26T-07" "A51V" -6.6200414591709 1 0.274707048016473 0.407347377923701
"TCGA-KQ-A41O-01A-12R-A352-07" "A41O" -11.2488262301135 0 0 0.585291901854857
"TCGA-PQ-A6FI-01A-11R-A31N-07" "A6FI" -5.31520191953791 0 0 0.60635428989386
"TCGA-GV-A3QK-01B-11R-A23N-07" "A3QK" -11.5874720467052 0 0 0.681565033524976
"TCGA-KQ-A41R-01A-21R-A352-07" "A41R" -7.67713268633605 1 0.470050975014781 0.188890346994251
"TCGA-E7-A8O8-01A-11R-A36F-07" "A8O8" -8.21299764064162 1 0.503122044715776 0.13490472822322
"TCGA-YC-A89H-01A-11R-A36F-07" "A89H" 2.3591049323104 0 0 0.63394984517867
"TCGA-G2-AA3F-01A-12R-A42T-07" "AA3F" -2.8844953336357 2 0.272230644350021 0.247776436352569
"TCGA-ZF-A9RL-01A-11R-A38B-07" "A9RL" -10.0653654438596 1 0.453116859088761 0.214006178632115
"TCGA-FD-A43U-01A-11R-A23W-07" "A43U" 14.3091340580407 4 0.526551198004469 0.256976169870052
"TCGA-FD-A3SN-01A-12R-A22U-07" "A3SN" 4.98639830138483 3 0.427982003753045 0.184720987205476
"TCGA-FJ-A3Z7-01A-12R-A23N-07" "A3Z7" -1.36363402404748 0 0 0.697266087600599
"TCGA-CF-A9FM-01A-11R-A38B-07" "A9FM" -8.93629886579892 1 0.445281113548775 0.225108824910559
"TCGA-K4-A54R-01A-11R-A26T-07" "A54R" 14.0931056963256 4 0.646872958807543 0.00380401047386802
"TCGA-ZF-AA53-01A-11R-A39I-07" "AA53" 7.71865287902209 0 0 0.748071671592889
"TCGA-XF-A9T6-01A-11R-A42T-07" "A9T6" -4.27701114872777 2 0.171332536801712 0.339366775536804
"TCGA-DK-AA76-01A-11R-A39I-07" "AA76" -9.87029658697027 1 0.478793482483003 0.175285121501808
"TCGA-CF-A3MI-01A-11R-A20F-07" "A3MI" -7.77455273641464 1 0.454348867916875 0.21223150747351
"TCGA-DK-A6B5-01A-11R-A31N-07" "A6B5" -3.54059697172234 2 0.410676162317224 0.0710620829916215
"TCGA-GD-A3OP-01A-21R-A220-07" "A3OP" 4.4429886933196 3 0.215543435241307 0.405506578398799
"TCGA-BT-A2LA-01A-11R-A18C-07" "A2LA" -4.07360225136643 2 0.254619501632971 0.265549260518945
"TCGA-GD-A3OS-01A-12R-A220-07" "A3OS" 13.4748907479682 4 0.464406139964922 0.343189367021282
"TCGA-FD-A43X-01A-11R-A23W-07" "A43X" -8.13922162231822 1 0.55099709872869 0.0665442575176514
"TCGA-LT-A5Z6-01A-11R-A28M-07" "A5Z6" -9.66793187716272 1 0.561934869147634 0.018760591763784
"TCGA-DK-A2I4-01A-11R-A21D-07" "A2I4" 9.78440968255937 4 0.408169900953719 0.405600115985913
"TCGA-BT-A42E-01A-11R-A23W-07" "A42E" 0.282111970030878 0 0 0.680485672234321
"TCGA-DK-AA6U-01A-11R-A39I-07" "AA6U" -9.94446396900499 1 0.444582518815782 0.226083469951269
"TCGA-KQ-A41Q-01A-11R-A33J-07" "A41Q" -3.00893903529404 2 0.331097576601435 0.181576805419605
"TCGA-UY-A9PB-01A-11R-A38B-07" "A9PB" 9.08553614205718 4 0.169574534081323 0.576381316967459
"TCGA-FD-A5C1-01A-11R-A28M-07" "A5C1" 9.7552472086584 4 0.415145472724926 0.398510696551896
"TCGA-4Z-AA87-01A-11R-A39I-07" "AA87" -3.11519807191128 2 0.359880688464424 0.144776218503453
"TCGA-G2-AA3B-01A-11R-A39I-07" "AA3B" -8.90785080317514 1 0.419639341217702 0.259345437596696
"TCGA-E7-A5KE-01A-11R-A28M-07" "A5KE" -8.60585404701011 1 0.491698806826283 0.154346329422068
"TCGA-YF-AA3M-01A-11R-A42T-07" "AA3M" -11.1772876940383 1 0 0.570153230233504
"TCGA-GV-A40G-01A-11R-A23N-07" "A40G" -8.24982890055974 1 0.517930952283732 0.108329456531522
"TCGA-E7-A677-01A-11R-A30C-07" "A677" -6.31690931423204 1 0.137499934624332 0.501626971379679
"TCGA-E5-A4U1-01A-11R-A31N-07" "A4U1" -10.0241582948955 1 0.427163368475865 0.249617175104861
"TCGA-CF-A1HR-01A-11R-A13Y-07" "A1HR" -3.17790658372037 2 0.361360151115382 0.142795021048979
"TCGA-UY-A78P-01A-12R-A36F-07" "A78P" 1.78214565148445 0 0 0.639723456568121
"TCGA-FD-A43P-01A-31R-A23W-07" "A43P" -1.0776935754991 0 0 0.667087766459494
"TCGA-FD-A43S-01A-21R-A23W-07" "A43S" 4.79560927852334 3 0.302753553144492 0.331148592604355
"TCGA-CF-A27C-01A-11R-A16R-07" "A27C" -8.41907565080005 1 0.52138335878486 0.10189756738258
"TCGA-DK-A1AE-01A-11R-A13Y-07" "A1AE" -12.2579505261657 0 0 0.781837518170035
"TCGA-DK-AA6P-01A-11R-A39I-07" "AA6P" -7.34389447471029 1 0.457354424748894 0.207868285726669
"TCGA-E7-A5KF-01A-11R-A28M-07" "A5KF" -10.0989632717506 1 0.483252343093908 0.168168904064113
